Infractions enregistrées par la police selon le Code pénal, le canton, le degré de réalisation et le degré d'élucidation;;;;;;
;;;;;;
Année;Canton;Infraction;Consommé Non élucidées;Consommé Elucidées;Tentative Non élucidées;Tentative Elucidées
2010;Bern / Berne;Incendie intentionnel (Art. 221);76;26;27;6
2010;Bern / Berne;Incendie par négligence (Art. 222);46;109;0;0
2010;Bern / Berne;Explosion (Art. 223);0;0;0;0
2010;Bern / Berne;Emploi délictueux d'explosifs (Art. 224);54;10;0;0
2010;Bern / Berne;Emploi par négligence (Art. 225);16;11;0;1
2010;Bern / Berne;Fabriquer, dissimuler et transporter des explosifs ou des gaz toxiques (Art. 226);0;2;0;0
2010;Bern / Berne;Danger imputable à l'énergie nucléaire/radioactivité/rayonnements ionisants (Art. 226bis);0;0;0;0
2010;Bern / Berne;Actes préparatoires punissables (danger énerg.nucl./radioact.) (Art. 226ter);...;...;...;...
2010;Bern / Berne;Inondation/écroulement (Art. 227);0;0;0;0
2010;Bern / Berne;Dommages aux installations électriques, travaux hydrauliques et ouvrages de protection (Art. 228);0;0;0;0
2010;Bern / Berne;Violation des règles de l'art de construire (Art. 229);0;8;0;0
2010;Bern / Berne;Supprimer ou omettre d'installer des appareils protecteurs (Art. 230);0;0;0;0
2010;Bern / Berne;Total Titre 7: Danger collectif;192;166;27;7
2010;Bern / Berne;Mise en danger par des organismes génétiquement modifiés ou pathogènes (Art. 230bis);0;0;0;0
2010;Bern / Berne;Propagation d'une maladie de l'homme (Art. 231);0;4;0;8
2010;Bern / Berne;Propagation d'une épizootie (Art. 232);0;0;0;0
2010;Bern / Berne;Propagation d'un parasite dangereux (Art. 233);0;0;0;0
2010;Bern / Berne;Contamination d'eau potable (Art. 234);0;0;0;0
2010;Bern / Berne;Altération de fourrages (Art.235);0;0;0;0
2010;Bern / Berne;Mis en circulation de fourrages altérés (Art. 236);0;0;0;0
2010;Bern / Berne;Total Titre 8: Santé publique;0;4;0;8
2010;Bern / Berne;Entraver la circulation publique (Art. 237);6;21;0;0
2010;Bern / Berne;Entrave aux services de cheminsde fer (Art. 238);10;29;0;0
2010;Bern / Berne;Entrave aux services d'intérêt général (Art. 239);1;6;0;0
2010;Bern / Berne;Total Titre 9: Communications publiques;17;56;0;0
2010;Bern / Berne;Fabrication de fausse monnaie (Art. 240);7;7;0;0
2010;Bern / Berne;Falsification de la monnaie (Art. 241);0;0;0;0
2010;Bern / Berne;Mise en circulation de fausse monnaie (Art. 242);338;25;4;2
2010;Bern / Berne;Imitation de billets de banque/pièces de monnaies/timbres officiels (Art. 243);0;1;0;0
2010;Bern / Berne;Importation/acquisition fausse monnaie (Art. 244);0;5;0;0
2010;Bern / Berne;Falsification des timbres officiels de valeur (Art. 245);2;1;0;0
2010;Bern / Berne;Falsification des marques officielles (Art. 246);0;0;0;0
2010;Bern / Berne;Appareils de falsification et emploi illicite d'appareils (Art. 247);0;0;0;0
2010;Bern / Berne;Falsification des poids et mesures (Art. 248);0;0;0;0
2010;Bern / Berne;Total Titre 10: Fausse monnaie, falsification timbres, marques, poids et mesures;347;39;4;2
2010;Bern / Berne;Faux dans les titres (Art. 251);67;143;0;1
2010;Bern / Berne;Faux dans les certificats (Art. 252);38;109;0;0
2010;Bern / Berne;Obtention frauduleuse d'une constatation fausse (Art. 253);2;7;0;1
2010;Bern / Berne;Suppression de titres (Art. 254);2;0;0;0
2010;Bern / Berne;Déplacement de bornes (Art. 256);0;1;0;0
2010;Bern / Berne;Déplacement de signaux (Art. 257);0;0;0;0
2010;Bern / Berne;Total Titre 11: Faux dans les titres;109;260;0;2
2010;Bern / Berne;Menaces alarmant la population (Art. 258);1;3;0;0
2010;Bern / Berne;Provocation publique au crime ou à la violence (Art. 259);0;1;0;0
2010;Bern / Berne;Emeute (Art. 260);3;40;0;1
2010;Bern / Berne;Actes préparatoires délictueux (260bis);0;3;0;0
2010;Bern / Berne;Organisation criminelle (Art. 260ter);0;0;0;0
2010;Bern / Berne;Mise en danger de la sécurité publique au moyen d'armes (Art. 260quater);0;0;0;0
2010;Bern / Berne;Financement du terrorisme (Art. 260quinquies);0;0;0;0
2010;Bern / Berne;Atteinte à la liberté de croyance et des cultes (Art. 261);0;1;0;0
2010;Bern / Berne;Discrimination raciale (Art. 261bis);3;27;0;0
2010;Bern / Berne;Atteinte à la paix des morts (Art. 262);4;0;0;0
2010;Bern / Berne;Actes commis en état d'irresponsabilité fautive (Art. 263);0;0;0;0
2010;Bern / Berne;Total Titre 12: Paix publique;11;75;0;1
2010;Bern / Berne;Génocide (Art. 264);0;0;0;0
2010;Bern / Berne;Total Titre 12bis: Intérêts de la communauté internationale;0;0;0;0
2010;Bern / Berne;Haute trahison (Art. 265);0;0;0;0
2010;Bern / Berne;Atteinte a l'indépendance de la Confédération (Art. 266);0;0;0;0
2010;Bern / Berne;Entreprises et menées de l'étranger contre la sécurité de la Suisse (Art. 266bis);0;0;0;0
2010;Bern / Berne;Trahison diplomatique (Art. 267);0;0;0;0
2010;Bern / Berne;Déplacement de bornes officielles (Art.268);0;0;0;0
2010;Bern / Berne;Violation de la souveraineté territoriale de la Suisse (Art. 269);0;0;0;0
2010;Bern / Berne;Atteinte aux emblèmes suisses (Art. 270);0;0;0;0
2010;Bern / Berne;Actes exécutés sans droit pour un Etat étranger (Art. 271);0;0;0;0
2010;Bern / Berne;Service de renseignements politiques (Art. 272);0;0;0;0
2010;Bern / Berne;Service de renseignements économiques (Art. 273);0;0;0;0
2010;Bern / Berne;Service de renseignements militaires (Art. 274);0;0;0;0
2010;Bern / Berne;Atteintes à l'ordre consitutionnel (Art. 275);0;0;0;0
2010;Bern / Berne;Propagande subversive (Art. 275bis);0;0;0;0
2010;Bern / Berne;Groupements illicites (Art. 275ter);0;0;0;0
2010;Bern / Berne;Provocation/incitation à la violation des devoirs militaires (Art. 276);0;0;0;0
2010;Bern / Berne;Falsification d'ordre de mise sur pied ou d'instructions (Art. 277);0;0;0;0
2010;Bern / Berne;Entraver le service militaire (Art. 278);0;0;0;0
2010;Bern / Berne;Total Titre 13: Etat et défense nationale;0;0;0;0
2010;Bern / Berne;Violences contre la volonté populaire (Art. 279);0;0;0;0
2010;Bern / Berne;Atteinte au droit de vote (Art. 280);0;0;0;0
2010;Bern / Berne;Corruption électorale (Art. 281);0;0;0;0
2010;Bern / Berne;Fraude électorale (Art. 282);0;0;0;0
2010;Bern / Berne;Captation de suffrages (Art. 282bis);0;0;0;0
2010;Bern / Berne;Violation du secret de vote (Art. 283);0;0;0;0
2010;Bern / Berne;Total Titre 14: Volonté populaire;0;0;0;0
2010;Bern / Berne;Violence ou menace contre les autorités et les fonctionnaires (Art. 285);8;388;0;1
2010;Bern / Berne;Opposition aux actes de l'autorité (Art. 286);10;380;0;0
2010;Bern / Berne;Usurpation de fonctions (Art. 287);4;1;0;0
2010;Bern / Berne;Soustraction d'objets mis sous main de l'autorité (Art. 289);0;2;0;0
2010;Bern / Berne;Bris de scellés (Art. 290);3;3;0;0
2010;Bern / Berne;Rupture de ban (Art. 291);0;1;0;0
2010;Bern / Berne;Insoumission à une décision de l'autorité (Art. 292);14;681;0;0
2010;Bern / Berne;Publication de.débats off.secrets (Art. 293);0;0;0;0
2010;Bern / Berne;Infraction à l'interdiction d'exercer une profession (Art. 294);0;0;0;0
2010;Bern / Berne;Infraction à l'interdiction d'exercer une activité, à l'interdiction de contact ou géographique (Art. 294);...;...;...;...
2010;Bern / Berne;Non-respect de l'assistance de probation ou des règles de conduite (Art. 295);0;0;0;0
2010;Bern / Berne;Total Titre 15: Autorité publique;39;1456;0;1
2010;Bern / Berne;Outrage aux Etats étrangers (Art. 296);0;0;0;0
2010;Bern / Berne;Outrages à des institutions interétatiques (Art. 297);0;0;0;0
2010;Bern / Berne;Atteinte aux emblèmes nationaux étrangers (Art. 298);0;0;0;0
2010;Bern / Berne;Violation de la souveraineté territoriale étrangère (Art. 299);0;0;0;0
2010;Bern / Berne;Actes d'hostilité contre un belligérant ou des troupes étrangères (Art. 300);0;0;0;0
2010;Bern / Berne;Espionnage militaire au préjudice d'un Etat étranger (Art. 301);0;0;0;0
2010;Bern / Berne;Total Titre 16: Compromettre les relations avec l'étranger;0;0;0;0
2010;Bern / Berne;Dénonciation calomnieuse (Art. 303);0;34;0;0
2010;Bern / Berne;Induire la justice en erreur (Art. 304);3;66;0;1
2010;Bern / Berne;Entrave à l'action pénale (Art. 305);2;10;0;1
2010;Bern / Berne;Blanchiment d'argent (Art. 305bis);13;23;0;1
2010;Bern / Berne;Défaut de vigilance en matière d'opérations financières et droit de communication (Art. 305ter);0;0;0;0
2010;Bern / Berne;Fausse déclaration d'une partie en justice (Art. 306);0;0;0;0
2010;Bern / Berne;Faux témoignage, faux rapport, fausse traduction en justice (Art. 307);1;1;0;0
2010;Bern / Berne;Faire évader des détenus (Art. 310);0;0;0;0
2010;Bern / Berne;Mutinerie de détenus (Art. 311);0;0;0;0
2010;Bern / Berne;Total Titre 17: Administration de la justice;19;134;0;3
2010;Bern / Berne;Abus d'autorité (Art. 312);2;3;0;0
2010;Bern / Berne;Concussion (Art. 313);0;0;0;0
2010;Bern / Berne;Gestion déloyale des intérêts publics (Art. 314);0;2;0;0
2010;Bern / Berne;Faux dans les titres commis dans l'exercice de fonctions publiques (Art. 317);0;1;0;0
2010;Bern / Berne;Faux certificat médical (Art. 318);0;0;0;0
2010;Bern / Berne;Assistance à l'évasion (Art. 319);0;0;0;0
2010;Bern / Berne;Violation du secret de fonction (Art. 320);3;0;0;0
2010;Bern / Berne;Violation du secret professionnel (Art. 321);1;2;0;0
2010;Bern / Berne;Secret professionnel en matière de recherche sur l'être humain (Art. 321bis);0;0;0;0
2010;Bern / Berne;Violation du secret des postes et des télécommunications (Art. 321ter);0;0;0;0
2010;Bern / Berne;Violation de l'obligation des médias de renseigner (Art. 322);0;0;0;0
2010;Bern / Berne;Défaut d'opposition à une publication constituant une infraction (Art. 322bis);0;0;0;0
2010;Bern / Berne;Total Titre 18: Devoirs de fonction/professionnels;6;8;0;0
2010;Bern / Berne;Corruption active (Art. 322ter);0;0;0;0
2010;Bern / Berne;Corruption passive (Art. 322quater);0;0;0;0
2010;Bern / Berne;Octroi d'un avantage (Art. 322quinquies);0;0;0;0
2010;Bern / Berne;Acceptation d'un avantage (Art. 322sexies);0;0;0;0
2010;Bern / Berne;Corruption d'agents publics étrangers (Art. 322septies);0;0;0;0
2010;Bern / Berne;Total Titre 19: Corruption;0;0;0;0
2010;Bern / Berne;Inobservation par débiteur règles LPP (Art. 323);2;10;0;0
2010;Bern / Berne;Inobservation par tiers règles LPP (Art. 324);0;1;0;0
2010;Bern / Berne;Inobservation des prescriptions légales sur la comptabilité (Art. 325);0;2;0;0
2010;Bern / Berne;Inobserv. prescriptions légales sur protection locataires d'habitations/locaux commerciaux (325bis);0;0;0;0
2010;Bern / Berne;Précision de l'art. 325bis;0;0;0;0
2010;Bern / Berne;Contravention raison de commerce (Art. 326ter);0;0;0;0
2010;Bern / Berne;Faux renseignements émanant d'une institution de prévoyance en faveur du personnel (Art. 326quater);0;0;0;0
2010;Bern / Berne;Contrefaçon de valeurs postales (Art. 328);0;0;0;0
2010;Bern / Berne;Violation de secrets militaires (Art. 329);0;0;0;0
2010;Bern / Berne;Trafic de matériel séquestré ou réquisitionné par l'armée (Art. 330);0;0;0;0
2010;Bern / Berne;Port indu de l'uniforme militaire (Art. 331);0;0;0;0
2010;Bern / Berne;Défaut d'avis en cas de trouvaille (Art. 332);20;21;0;0
2010;Bern / Berne;Total Titre 20: Dispositions du droit fédéral;22;34;0;0
2010;Luzern;Meurtre (Art. 111 – 113/116);0;0;0;3
2010;Luzern;Meurtre sur la demande de la victime (Art. 114);0;0;0;0
2010;Luzern;Incitation et assistance au suicide (Art. 115);0;0;0;0
2010;Luzern;Homicide par négligence (Art. 117);0;1;0;0
2010;Luzern;Interruption de grossesse punissable (Art. 118);0;0;0;0
2010;Luzern;Contraventions commises par le médecin (Art. 120);0;0;0;0
2010;Luzern;Lésions corporelles graves (Art. 122);1;2;0;1
2010;Luzern;Lésions corporelles simples (Art. 123);61;191;0;2
2010;Luzern;Mutilation d'organes génitaux féminins (Art. 124);...;...;...;...
2010;Luzern;Lésions corporelles par négligence (Art. 125);1;3;0;0
2010;Luzern;Voies de fait (Art. 126);50;479;0;0
2010;Luzern;Exposition (Art. 127);0;1;0;0
2010;Luzern;Omission de prêter secours (Art. 128);0;0;0;0
2010;Luzern;Fausse alerte (Art. 128bis);3;4;0;0
2010;Luzern;Mise en danger de la vie d'autrui (Art. 129);4;10;0;0
2010;Luzern;Participation rixe (Art. 133);0;41;0;0
2010;Luzern;Participation agression (Art. 134);10;50;0;0
2010;Luzern;Représentation de la violence (Art. 135);0;3;0;0
2010;Luzern;Remettre à des enfants des substances nocives (Art. 136);0;2;0;0
2010;Luzern;Total Titre 1: Vie et intégrité corporelle;130;787;0;6
2010;Luzern;Appropriation illégitime (Art. 137);141;28;0;0
2010;Luzern;Abus de confiance (Art. 138);2;84;0;0
2010;Luzern;Vol (Art. 139);1820;195;8;4
2010;Luzern;Vol par effraction (Art. 139);892;225;641;99
2010;Luzern;Vol par introduction clandestine (Art. 139);560;100;23;6
2010;Luzern;Vol à l'arrachée (Art. 139);29;16;2;0
2010;Luzern;Vol à l'étalage (Art. 139);135;879;5;13
2010;Luzern;Vol à la tire (Art. 139);925;19;1;4
2010;Luzern;Vol par astuce (Art. 139);167;7;5;1
2010;Luzern;Vol collocataire (Art. 139);0;7;0;0
2010;Luzern;Effraction de véhicule (Art. 139);216;60;79;13
2010;Luzern;Vol de véhicule (Art. 139);2544;61;10;3
2010;Luzern;Vol sur/dans véhicule (Art. 139);310;77;10;20
2010;Luzern;Brigandage (Art. 140);53;34;13;9
2010;Luzern;Soustraction d'une chose mobilière (Art. 141);4;15;0;0
2010;Luzern;Utilisation sans droits de valeurs patrimoniales (Art. 141bis);0;1;0;0
2010;Luzern;Soustraction d' énergie (Art. 142);0;1;0;0
2010;Luzern;Soustraction de données (Art. 143);75;1;0;0
2010;Luzern;Accès indu à un système informatique (Art. 143bis);1;1;0;0
2010;Luzern;Dommages à la propriété (al. 1) (Art. 144);1429;281;0;0
2010;Luzern;Dommages à la propriété + vol (Art. 144);1846;396;1;0
2010;Luzern;Détérioration de données (Art.144bis);0;1;0;0
2010;Luzern;Détournement de choses frappées d'un droit de gage ou de rétention (Art. 145);0;0;0;0
2010;Luzern;Escroquerie (Art. 146);35;388;17;90
2010;Luzern;Utilisation frauduleuse d'un ordinateur (Art. 147);148;39;43;13
2010;Luzern;Abus de cartes-chèques et cartes crédit (Art. 148);1;4;0;0
2010;Luzern;Obtention illicite de prestations d'une assurance sociale ou de l'aide sociale (Art. 148a);...;...;...;...
2010;Luzern;Filouterie dauberge (Art. 149);4;32;0;0
2010;Luzern;Obtention frauduleuse d'une prestation (Art. 150);0;3;0;0
2010;Luzern;Fabrication/mise sur marché équipements serv. à décoder frauduleusement (Art. 150bis);0;0;0;0
2010;Luzern;Atteinte astucieuse (Art. 151);0;1;0;0
2010;Luzern;Faux renseignements sur des entreprises commerciales (Art. 152);0;0;0;0
2010;Luzern;Fausses communications aux autorités chargées du registre du commerce (Art. 153);0;0;0;0
2010;Luzern;Falsification de marchandises (Art. 155);0;1;0;0
2010;Luzern;Extorsion et chantage (Art. 156);3;2;0;1
2010;Luzern;Usure (Art. 157);0;0;0;0
2010;Luzern;Gestion déloyale (Art. 158);0;24;0;0
2010;Luzern;Détournement de retenues sur le salaire (Art. 159);0;0;0;0
2010;Luzern;Recel (Art. 160);2;91;0;0
2010;Luzern;Exploitation de la connaissance de faits confidentiels (Art. 161);0;0;0;0
2010;Luzern;Manipulation de cours (Art. 161bis);0;0;0;0
2010;Luzern;Violation du secret de fabrication ou du secret commercial (Art. 162);0;0;0;0
2010;Luzern;Banqueroute fraud. et fraude saisie (Art. 163);0;4;0;0
2010;Luzern;Diminution effective de l'actif au préjudice des créanciers (Art. 164);0;0;0;0
2010;Luzern;Gestion fautive (Art. 165);0;0;0;0
2010;Luzern;Violation de l'obligation de tenir une comptabilité (Art. 166);0;0;0;0
2010;Luzern;Avantages accord. à certains créanciers (Art. 167);0;0;0;0
2010;Luzern;Subornation dans l'exécution forcée (Art. 168);0;0;0;0
2010;Luzern;Détournement valeurs patrimoniales (Art. 169);0;0;0;0
2010;Luzern;Obtention frauduleuse d'un concordat judiciaire (Art. 170);0;0;0;0
2010;Luzern;Total Titre 2: Patrimoine;11342;3078;858;276
2010;Luzern;Diffamation (Art. 173);1;8;0;0
2010;Luzern;Calomnie (Art. 174);2;7;0;0
2010;Luzern;Diffamation et calomnie contre un mort ou un absent (Art. 175);0;0;0;0
2010;Luzern;Injure (Art. 177);2;16;0;0
2010;Luzern;Violation contre le domaine secret ou le domaine privé (Art. 179);1;2;0;0
2010;Luzern;Ecoute et enregistrement de conversations entre d'autres personnes (Art. 179bis);0;0;0;0
2010;Luzern;Enregistrement non autorisé de conversations (Art. 179ter);0;0;0;0
2010;Luzern;Violation du domaine secret/privé au moyen d'un appareil de prise de vues (Art. 179quater);2;6;0;0
2010;Luzern;Mise en circulation et réclame d'appareils d'écoute, prise de son et de vues (Art. 179sexies);0;0;0;0
2010;Luzern;Utilisation abusive d'une installation de télécommunication (Art. 179septies);18;56;0;0
2010;Luzern;Soustraction de données personnelles (Art. 179novies);0;1;0;0
2010;Luzern;Total Titre 3: Honneur, domaine secret/privé;26;96;0;0
2010;Luzern;Menaces (Art. 180);21;311;0;0
2010;Luzern;Contrainte (Art. 181);4;46;0;3
2010;Luzern;Mariage forcé, partenariat forcé (Art. 181a);...;...;...;...
2010;Luzern;Traite d'êtres humains (Art. 182);0;2;0;0
2010;Luzern;Séquestration et enlèvements (Art. 183);1;9;3;1
2010;Luzern;Circonstances aggravantes (Art. 184);0;0;0;0
2010;Luzern;Prise d'otage (Art. 185);0;0;0;0
2010;Luzern;Violation de domicile (Art. 186);77;173;0;0
2010;Luzern;Violation domicile + vol (Art. 186);1885;477;3;0
2010;Luzern;Total Titre 4:Liberté;1988;1018;6;4
2010;Luzern;Actes d'ordre sexuel avec des enfants (Art. 187);19;30;0;0
2010;Luzern;Actes d'ordre sexuel avec des personnes dépendantes (Art. 188);0;0;0;0
2010;Luzern;Contrainte sexuelle (Art. 189);7;14;2;0
2010;Luzern;Viol (Art. 190);4;24;1;2
2010;Luzern;Actes d'ordre sexuel sur une personne incapable de discernement ou de résistance (Art. 191);1;1;1;0
2010;Luzern;Actes d'ordre sexuel avec des personnes hospitalisées, détenues ou prévenues (Art. 192);0;0;0;0
2010;Luzern;Abus de la détresse (Art. 193);0;1;0;0
2010;Luzern;Exhibitionnisme (Art. 194);15;4;0;0
2010;Luzern;Encouragement à la prostitution (Art. 195);0;2;0;0
2010;Luzern;Actes d'ordre sexuel avec des mineurs contre rémunération (Art. 196);...;...;...;...
2010;Luzern;Pornographie (Art. 197);6;52;0;0
2010;Luzern;Désagréments causés par la confrontation à un acte d'ordre sexuel (Art. 198);17;20;0;0
2010;Luzern;Exercice illicite de la prostitution (Art. 199);0;0;0;0
2010;Luzern;Total Titre 5: Intégrité sexuelle;69;148;4;2
2010;Luzern;Inceste (Art. 213);0;0;0;0
2010;Luzern;Pluralité de mariages ou de partenariats enregistrés (Art. 215);0;0;0;0
2010;Luzern;Violation d'une obligation d'entretien (Art. 217);0;1;0;0
2010;Luzern;Violation du devoir d'assistance ou d'éducation (Art. 219);0;3;0;0
2010;Luzern;Enlèvement de mineur (Art. 220);0;3;0;0
2010;Luzern;Total Titre 6: Famille;0;7;0;0
2010;Luzern;Incendie intentionnel (Art. 221);18;6;0;0
2010;Luzern;Incendie par négligence (Art. 222);8;33;0;0
2010;Luzern;Explosion (Art. 223);1;1;0;0
2010;Luzern;Emploi délictueux d'explosifs (Art. 224);0;0;0;0
2010;Luzern;Emploi par négligence (Art. 225);1;8;0;0
2010;Luzern;Fabriquer, dissimuler et transporter des explosifs ou des gaz toxiques (Art. 226);0;1;0;0
